"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","SUICIDE","TOT","100000PER","A","2009",6.6,
"CRI","SUICIDE","TOT","100000PER","A","2010",7.2,
"CRI","SUICIDE","TOT","100000PER","A","2011",7.2,
"CRI","SUICIDE","TOT","100000PER","A","2012",6.8,
"CRI","SUICIDE","TOT","100000PER","A","2013",7.1,
"CRI","SUICIDE","TOT","100000PER","A","2014",5.9,
"CRI","SUICIDE","TOT","100000PER","A","2015",6.7,
"CRI","SUICIDE","TOT","100000PER","A","2016",7,
"CRI","SUICIDE","TOT","100000PER","A","2017",5.7,
"CRI","SUICIDE","TOT","100000PER","A","2018",7.9,
"CRI","SUICIDE","TOT","100000PER","A","2019",7.8,
"CRI","SUICIDE","TOT","100000PER","A","2020",7,
"AUS","SUICIDE","MEN","100000PER","A","1960",20,
"AUS","SUICIDE","MEN","100000PER","A","1961",22.2,
"AUS","SUICIDE","MEN","100000PER","A","1962",24.8,
"AUS","SUICIDE","MEN","100000PER","A","1963",27.1,
"AUS","SUICIDE","MEN","100000PER","A","1964",25.2,
"AUS","SUICIDE","MEN","100000PER","A","1965",24.3,
"AUS","SUICIDE","MEN","100000PER","A","1966",23.7,
"AUS","SUICIDE","MEN","100000PER","A","1967",24.8,
"AUS","SUICIDE","MEN","100000PER","A","1968",22.2,"B"
"AUS","SUICIDE","MEN","100000PER","A","1969",21.9,
"AUS","SUICIDE","MEN","100000PER","A","1970",22,
"AUS","SUICIDE","MEN","100000PER","A","1971",23,
"AUS","SUICIDE","MEN","100000PER","A","1972",21.2,
"AUS","SUICIDE","MEN","100000PER","A","1973",19.9,
"AUS","SUICIDE","MEN","100000PER","A","1974",20.6,
"AUS","SUICIDE","MEN","100000PER","A","1975",18.9,
"AUS","SUICIDE","MEN","100000PER","A","1976",19.4,
"AUS","SUICIDE","MEN","100000PER","A","1977",19.4,
"AUS","SUICIDE","MEN","100000PER","A","1978",18.5,
"AUS","SUICIDE","MEN","100000PER","A","1979",19.2,"B"
"AUS","SUICIDE","MEN","100000PER","A","1980",19.2,
"AUS","SUICIDE","MEN","100000PER","A","1981",19.9,
"AUS","SUICIDE","MEN","100000PER","A","1982",20.3,
"AUS","SUICIDE","MEN","100000PER","A","1983",19.8,
"AUS","SUICIDE","MEN","100000PER","A","1984",19.7,
"AUS","SUICIDE","MEN","100000PER","A","1985",20.3,
"AUS","SUICIDE","MEN","100000PER","A","1986",22.1,
"AUS","SUICIDE","MEN","100000PER","A","1987",23.9,
"AUS","SUICIDE","MEN","100000PER","A","1988",22.4,
"AUS","SUICIDE","MEN","100000PER","A","1989",21.2,
"AUS","SUICIDE","MEN","100000PER","A","1990",22.3,
"AUS","SUICIDE","MEN","100000PER","A","1991",22.6,
"AUS","SUICIDE","MEN","100000PER","A","1992",21.7,
"AUS","SUICIDE","MEN","100000PER","A","1993",20,
"AUS","SUICIDE","MEN","100000PER","A","1994",22.3,
"AUS","SUICIDE","MEN","100000PER","A","1995",19.9,
"AUS","SUICIDE","MEN","100000PER","A","1996",22.7,
"AUS","SUICIDE","MEN","100000PER","A","1997",23.5,
"AUS","SUICIDE","MEN","100000PER","A","1998",23.2,"B"
"AUS","SUICIDE","MEN","100000PER","A","1999",22.2,
"AUS","SUICIDE","MEN","100000PER","A","2000",20.6,
"AUS","SUICIDE","MEN","100000PER","A","2001",20.8,
"AUS","SUICIDE","MEN","100000PER","A","2002",19.1,
"AUS","SUICIDE","MEN","100000PER","A","2003",17.6,
"AUS","SUICIDE","MEN","100000PER","A","2004",17.5,
"AUS","SUICIDE","MEN","100000PER","A","2006",16.7,
"AUS","SUICIDE","MEN","100000PER","A","2007",16.7,
"AUS","SUICIDE","MEN","100000PER","A","2008",17.7,
"AUS","SUICIDE","MEN","100000PER","A","2009",16.9,
"AUS","SUICIDE","MEN","100000PER","A","2010",17.3,
"AUS","SUICIDE","MEN","100000PER","A","2011",16.8,
"AUS","SUICIDE","MEN","100000PER","A","2012",17.7,
"AUS","SUICIDE","MEN","100000PER","A","2013",17.5,
"AUS","SUICIDE","MEN","100000PER","A","2014",19.5,
"AUS","SUICIDE","MEN","100000PER","A","2015",20.3,
"AUS","SUICIDE","MEN","100000PER","A","2016",18.6,
"AUS","SUICIDE","MEN","100000PER","A","2017",20.6,
"AUS","SUICIDE","MEN","100000PER","A","2018",20.2,
"AUS","SUICIDE","MEN","100000PER","A","2019",20.7,
"AUS","SUICIDE","MEN","100000PER","A","2020",19.2,
"AUS","SUICIDE","MEN","100000PER","A","2021",19,
"AUS","SUICIDE","WOMEN","100000PER","A","1960",7.7,
"AUS","SUICIDE","WOMEN","100000PER","A","1961",8.3,
"AUS","SUICIDE","WOMEN","100000PER","A","1962",10.6,
"AUS","SUICIDE","WOMEN","100000PER","A","1963",13.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1964",12.2,
"AUS","SUICIDE","WOMEN","100000PER","A","1965",13.3,
"AUS","SUICIDE","WOMEN","100000PER","A","1966",12.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1967",13.8,
"AUS","SUICIDE","WOMEN","100000PER","A","1968",10.5,"B"
"AUS","SUICIDE","WOMEN","100000PER","A","1969",9.6,
"AUS","SUICIDE","WOMEN","100000PER","A","1970",9.4,
"AUS","SUICIDE","WOMEN","100000PER","A","1971",11.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1972",10.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1973",9,
"AUS","SUICIDE","WOMEN","100000PER","A","1974",9.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1975",8.4,
"AUS","SUICIDE","WOMEN","100000PER","A","1976",7,
"AUS","SUICIDE","WOMEN","100000PER","A","1977",7.5,
"AUS","SUICIDE","WOMEN","100000PER","A","1978",7.8,
"AUS","SUICIDE","WOMEN","100000PER","A","1979",7.7,"B"
"AUS","SUICIDE","WOMEN","100000PER","A","1980",6.4,
"AUS","SUICIDE","WOMEN","100000PER","A","1981",6.4,
"AUS","SUICIDE","WOMEN","100000PER","A","1982",6.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1983",5.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1984",5.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1985",6,
"AUS","SUICIDE","WOMEN","100000PER","A","1986",6.4,
"AUS","SUICIDE","WOMEN","100000PER","A","1987",5.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1988",6.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1989",5.5,
"AUS","SUICIDE","WOMEN","100000PER","A","1990",5.5,
"AUS","SUICIDE","WOMEN","100000PER","A","1991",5.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1992",5.7,
"AUS","SUICIDE","WOMEN","100000PER","A","1993",4.7,
"AUS","SUICIDE","WOMEN","100000PER","A","1994",4.9,
"AUS","SUICIDE","WOMEN","100000PER","A","1995",5.2,
"AUS","SUICIDE","WOMEN","100000PER","A","1996",5.1,
"AUS","SUICIDE","WOMEN","100000PER","A","1997",6.2,
"AUS","SUICIDE","WOMEN","100000PER","A","1998",5.7,"B"
"AUS","SUICIDE","WOMEN","100000PER","A","1999",5.2,
"AUS","SUICIDE","WOMEN","100000PER","A","2000",5.3,
"AUS","SUICIDE","WOMEN","100000PER","A","2001",5.4,
"AUS","SUICIDE","WOMEN","100000PER","A","2002",5.2,
"AUS","SUICIDE","WOMEN","100000PER","A","2003",4.8,
"AUS","SUICIDE","WOMEN","100000PER","A","2004",4.4,
"AUS","SUICIDE","WOMEN","100000PER","A","2006",4.9,
"AUS","SUICIDE","WOMEN","100000PER","A","2007",5.1,
"AUS","SUICIDE","WOMEN","100000PER","A","2008",4.7,
"AUS","SUICIDE","WOMEN","100000PER","A","2009",5.1,
"AUS","SUICIDE","WOMEN","100000PER","A","2010",4.9,
"AUS","SUICIDE","WOMEN","100000PER","A","2011",5.2,
"AUS","SUICIDE","WOMEN","100000PER","A","2012",5.7,
"AUS","SUICIDE","WOMEN","100000PER","A","2013",5.8,
"AUS","SUICIDE","WOMEN","100000PER","A","2014",6.1,
"AUS","SUICIDE","WOMEN","100000PER","A","2015",6.4,
"AUS","SUICIDE","WOMEN","100000PER","A","2016",6.1,
"AUS","SUICIDE","WOMEN","100000PER","A","2017",6.8,
"AUS","SUICIDE","WOMEN","100000PER","A","2018",6.2,
"AUS","SUICIDE","WOMEN","100000PER","A","2019",6.5,
"AUS","SUICIDE","WOMEN","100000PER","A","2020",5.9,
"AUS","SUICIDE","WOMEN","100000PER","A","2021",6.1,
"AUT","SUICIDE","MEN","100000PER","A","1960",37.8,
"AUT","SUICIDE","MEN","100000PER","A","1961",36.6,
"AUT","SUICIDE","MEN","100000PER","A","1962",38.9,
"AUT","SUICIDE","MEN","100000PER","A","1963",35.8,
"AUT","SUICIDE","MEN","100000PER","A","1964",38.7,
"AUT","SUICIDE","MEN","100000PER","A","1965",37.6,
"AUT","SUICIDE","MEN","100000PER","A","1966",39.1,
"AUT","SUICIDE","MEN","100000PER","A","1967",39,
"AUT","SUICIDE","MEN","100000PER","A","1968",38.8,
"AUT","SUICIDE","MEN","100000PER","A","1969",37.8,"B"
"AUT","SUICIDE","MEN","100000PER","A","1970",43.3,
"AUT","SUICIDE","MEN","100000PER","A","1971",38.7,
"AUT","SUICIDE","MEN","100000PER","A","1972",41.5,
"AUT","SUICIDE","MEN","100000PER","A","1973",39.5,
"AUT","SUICIDE","MEN","100000PER","A","1974",41.1,
"AUT","SUICIDE","MEN","100000PER","A","1975",43.5,
"AUT","SUICIDE","MEN","100000PER","A","1976",39.8,
"AUT","SUICIDE","MEN","100000PER","A","1977",41.2,
"AUT","SUICIDE","MEN","100000PER","A","1978",42.7,
"AUT","SUICIDE","MEN","100000PER","A","1979",42.3,
"AUT","SUICIDE","MEN","100000PER","A","1980",43.5,"B"
"AUT","SUICIDE","MEN","100000PER","A","1981",45.8,
"AUT","SUICIDE","MEN","100000PER","A","1982",47.8,
"AUT","SUICIDE","MEN","100000PER","A","1983",45.7,
"AUT","SUICIDE","MEN","100000PER","A","1984",45.4,
"AUT","SUICIDE","MEN","100000PER","A","1985",45.1,
"AUT","SUICIDE","MEN","100000PER","A","1986",46.9,
"AUT","SUICIDE","MEN","100000PER","A","1987",45.1,
"AUT","SUICIDE","MEN","100000PER","A","1988",40.9,
"AUT","SUICIDE","MEN","100000PER","A","1989",40.9,
"AUT","SUICIDE","MEN","100000PER","A","1990",39.6,
"AUT","SUICIDE","MEN","100000PER","A","1991",39.8,
"AUT","SUICIDE","MEN","100000PER","A","1992",38.9,
"AUT","SUICIDE","MEN","100000PER","A","1993",38,
"AUT","SUICIDE","MEN","100000PER","A","1994",38.2,
"AUT","SUICIDE","MEN","100000PER","A","1995",39,
"AUT","SUICIDE","MEN","100000PER","A","1996",39.7,
"AUT","SUICIDE","MEN","100000PER","A","1997",34.1,
"AUT","SUICIDE","MEN","100000PER","A","1998",34.6,
"AUT","SUICIDE","MEN","100000PER","A","1999",32.3,
"AUT","SUICIDE","MEN","100000PER","A","2000",33.1,
"AUT","SUICIDE","MEN","100000PER","A","2001",30.2,
"AUT","SUICIDE","MEN","100000PER","A","2002",33.4,"B"
"AUT","SUICIDE","MEN","100000PER","A","2003",30.1,
"AUT","SUICIDE","MEN","100000PER","A","2004",29.9,
"AUT","SUICIDE","MEN","100000PER","A","2005",28.2,
"AUT","SUICIDE","MEN","100000PER","A","2006",26,
"AUT","SUICIDE","MEN","100000PER","A","2007",25.2,
"AUT","SUICIDE","MEN","100000PER","A","2008",24.7,
"AUT","SUICIDE","MEN","100000PER","A","2009",24.6,
"AUT","SUICIDE","MEN","100000PER","A","2010",24.2,
"AUT","SUICIDE","MEN","100000PER","A","2011",24.2,
"AUT","SUICIDE","MEN","100000PER","A","2012",24,
"AUT","SUICIDE","MEN","100000PER","A","2013",23.3,
"AUT","SUICIDE","MEN","100000PER","A","2014",23.5,
"AUT","SUICIDE","MEN","100000PER","A","2015",22.3,
"AUT","SUICIDE","MEN","100000PER","A","2016",20.8,
"AUT","SUICIDE","MEN","100000PER","A","2017",21.8,
"AUT","SUICIDE","MEN","100000PER","A","2018",21.4,
"AUT","SUICIDE","MEN","100000PER","A","2019",19.2,
"AUT","SUICIDE","MEN","100000PER","A","2020",18.2,
"AUT","SUICIDE","MEN","100000PER","A","2021",19,
"AUT","SUICIDE","WOMEN","100000PER","A","1960",15.2,
"AUT","SUICIDE","WOMEN","100000PER","A","1961",14.2,
"AUT","SUICIDE","WOMEN","100000PER","A","1962",13.7,
"AUT","SUICIDE","WOMEN","100000PER","A","1963",14.3,
"AUT","SUICIDE","WOMEN","100000PER","A","1964",14.1,
"AUT","SUICIDE","WOMEN","100000PER","A","1965",15.5,
"AUT","SUICIDE","WOMEN","100000PER","A","1966",14.9,
"AUT","SUICIDE","WOMEN","100000PER","A","1967",14,
"AUT","SUICIDE","WOMEN","100000PER","A","1968",13.4,
"AUT","SUICIDE","WOMEN","100000PER","A","1969",15.4,"B"
"AUT","SUICIDE","WOMEN","100000PER","A","1970",15,
"AUT","SUICIDE","WOMEN","100000PER","A","1971",15.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1972",15.2,
"AUT","SUICIDE","WOMEN","100000PER","A","1973",14.3,
"AUT","SUICIDE","WOMEN","100000PER","A","1974",15.3,
"AUT","SUICIDE","WOMEN","100000PER","A","1975",14.5,
"AUT","SUICIDE","WOMEN","100000PER","A","1976",13.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1977",15.6,
"AUT","SUICIDE","WOMEN","100000PER","A","1978",14.5,
"AUT","SUICIDE","WOMEN","100000PER","A","1979",15.3,
"AUT","SUICIDE","WOMEN","100000PER","A","1980",15.2,"B"
"AUT","SUICIDE","WOMEN","100000PER","A","1981",15.3,
"AUT","SUICIDE","WOMEN","100000PER","A","1982",14.7,
"AUT","SUICIDE","WOMEN","100000PER","A","1983",15.4,
"AUT","SUICIDE","WOMEN","100000PER","A","1984",15,
"AUT","SUICIDE","WOMEN","100000PER","A","1985",15.7,
"AUT","SUICIDE","WOMEN","100000PER","A","1986",15.7,
"AUT","SUICIDE","WOMEN","100000PER","A","1987",15.5,
"AUT","SUICIDE","WOMEN","100000PER","A","1988",13.2,
"AUT","SUICIDE","WOMEN","100000PER","A","1989",14.4,
"AUT","SUICIDE","WOMEN","100000PER","A","1990",13.4,
"AUT","SUICIDE","WOMEN","100000PER","A","1991",11.6,
"AUT","SUICIDE","WOMEN","100000PER","A","1992",11.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1993",11,
"AUT","SUICIDE","WOMEN","100000PER","A","1994",11.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1995",10.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1996",10.5,
"AUT","SUICIDE","WOMEN","100000PER","A","1997",9.8,
"AUT","SUICIDE","WOMEN","100000PER","A","1998",9,
"AUT","SUICIDE","WOMEN","100000PER","A","1999",10.1,
"AUT","SUICIDE","WOMEN","100000PER","A","2000",10.1,
"AUT","SUICIDE","WOMEN","100000PER","A","2001",9.3,
"AUT","SUICIDE","WOMEN","100000PER","A","2002",8.3,"B"
"AUT","SUICIDE","WOMEN","100000PER","A","2003",8.8,
"AUT","SUICIDE","WOMEN","100000PER","A","2004",7.7,
"AUT","SUICIDE","WOMEN","100000PER","A","2005",7.7,
"AUT","SUICIDE","WOMEN","100000PER","A","2006",6.4,
"AUT","SUICIDE","WOMEN","100000PER","A","2007",6.8,
"AUT","SUICIDE","WOMEN","100000PER","A","2008",6.5,
"AUT","SUICIDE","WOMEN","100000PER","A","2009",6.5,
"AUT","SUICIDE","WOMEN","100000PER","A","2010",6.3,
"AUT","SUICIDE","WOMEN","100000PER","A","2011",6.7,
"AUT","SUICIDE","WOMEN","100000PER","A","2012",6,
"AUT","SUICIDE","WOMEN","100000PER","A","2013",6.7,
"AUT","SUICIDE","WOMEN","100000PER","A","2014",6.6,
"AUT","SUICIDE","WOMEN","100000PER","A","2015",5.9,
"AUT","SUICIDE","WOMEN","100000PER","A","2016",6,
"AUT","SUICIDE","WOMEN","100000PER","A","2017",5.2,
"AUT","SUICIDE","WOMEN","100000PER","A","2018",5.1,
"AUT","SUICIDE","WOMEN","100000PER","A","2019",4.8,
"AUT","SUICIDE","WOMEN","100000PER","A","2020",4.6,
"AUT","SUICIDE","WOMEN","100000PER","A","2021",4.3,
"BEL","SUICIDE","MEN","100000PER","A","1960",27.5,
"BEL","SUICIDE","MEN","100000PER","A","1961",27.5,
"BEL","SUICIDE","MEN","100000PER","A","1962",25.3,
"BEL","SUICIDE","MEN","100000PER","A","1963",24.6,
"BEL","SUICIDE","MEN","100000PER","A","1964",25.5,
"BEL","SUICIDE","MEN","100000PER","A","1965",26.5,
"BEL","SUICIDE","MEN","100000PER","A","1966",25.8,
"BEL","SUICIDE","MEN","100000PER","A","1967",26.7,
"BEL","SUICIDE","MEN","100000PER","A","1968",27,"B"
"BEL","SUICIDE","MEN","100000PER","A","1969",27.2,
"BEL","SUICIDE","MEN","100000PER","A","1970",27.8,
"BEL","SUICIDE","MEN","100000PER","A","1971",27.4,
"BEL","SUICIDE","MEN","100000PER","A","1972",26.8,
"BEL","SUICIDE","MEN","100000PER","A","1973",26.7,
"BEL","SUICIDE","MEN","100000PER","A","1974",26.8,
"BEL","SUICIDE","MEN","100000PER","A","1975",26.2,
"BEL","SUICIDE","MEN","100000PER","A","1976",27.4,
"BEL","SUICIDE","MEN","100000PER","A","1977",29.9,
"BEL","SUICIDE","MEN","100000PER","A","1978",32.9,
"BEL","SUICIDE","MEN","100000PER","A","1979",33.4,"B"
"BEL","SUICIDE","MEN","100000PER","A","1980",33.1,
"BEL","SUICIDE","MEN","100000PER","A","1981",34.6,
"BEL","SUICIDE","MEN","100000PER","A","1982",35.1,
"BEL","SUICIDE","MEN","100000PER","A","1983",34.8,
"BEL","SUICIDE","MEN","100000PER","A","1984",37.5,
"BEL","SUICIDE","MEN","100000PER","A","1985",36,
"BEL","SUICIDE","MEN","100000PER","A","1986",34.9,
"BEL","SUICIDE","MEN","100000PER","A","1987",36.1,
"BEL","SUICIDE","MEN","100000PER","A","1988",31.5,
"BEL","SUICIDE","MEN","100000PER","A","1989",31.2,
"BEL","SUICIDE","MEN","100000PER","A","1990",30.3,
"BEL","SUICIDE","MEN","100000PER","A","1991",29.4,
"BEL","SUICIDE","MEN","100000PER","A","1992",29.3,
"BEL","SUICIDE","MEN","100000PER","A","1993",34.4,
"BEL","SUICIDE","MEN","100000PER","A","1994",34.3,
"BEL","SUICIDE","MEN","100000PER","A","1995",33.6,
"BEL","SUICIDE","MEN","100000PER","A","1996",31.5,
"BEL","SUICIDE","MEN","100000PER","A","1997",33.4,
"BEL","SUICIDE","MEN","100000PER","A","1998",31.4,"B"
"BEL","SUICIDE","MEN","100000PER","A","1999",28.5,
"BEL","SUICIDE","MEN","100000PER","A","2000",31.8,
"BEL","SUICIDE","MEN","100000PER","A","2001",32.6,
"BEL","SUICIDE","MEN","100000PER","A","2002",30.6,
"BEL","SUICIDE","MEN","100000PER","A","2003",31.4,
"BEL","SUICIDE","MEN","100000PER","A","2004",29,
"BEL","SUICIDE","MEN","100000PER","A","2005",29.3,
"BEL","SUICIDE","MEN","100000PER","A","2006",27.2,
"BEL","SUICIDE","MEN","100000PER","A","2007",25.6,
"BEL","SUICIDE","MEN","100000PER","A","2008",27.9,
"BEL","SUICIDE","MEN","100000PER","A","2009",27.6,
"BEL","SUICIDE","MEN","100000PER","A","2010",27.4,
"BEL","SUICIDE","MEN","100000PER","A","2011",27.7,
"BEL","SUICIDE","MEN","100000PER","A","2012",27.4,
"BEL","SUICIDE","MEN","100000PER","A","2013",24.8,
"BEL","SUICIDE","MEN","100000PER","A","2014",24.3,
"BEL","SUICIDE","MEN","100000PER","A","2015",23.6,
"BEL","SUICIDE","MEN","100000PER","A","2016",24.3,
"BEL","SUICIDE","MEN","100000PER","A","2017",22,
"BEL","SUICIDE","MEN","100000PER","A","2018",22.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1960",8.8,
"BEL","SUICIDE","WOMEN","100000PER","A","1961",8.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1962",8.2,
"BEL","SUICIDE","WOMEN","100000PER","A","1963",9.7,
"BEL","SUICIDE","WOMEN","100000PER","A","1964",8.8,
"BEL","SUICIDE","WOMEN","100000PER","A","1965",10.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1966",9.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1967",10,
"BEL","SUICIDE","WOMEN","100000PER","A","1968",10.8,"B"
"BEL","SUICIDE","WOMEN","100000PER","A","1969",10,
"BEL","SUICIDE","WOMEN","100000PER","A","1970",12.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1971",10.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1972",10.8,
"BEL","SUICIDE","WOMEN","100000PER","A","1973",10.1,
"BEL","SUICIDE","WOMEN","100000PER","A","1974",11,
"BEL","SUICIDE","WOMEN","100000PER","A","1975",12.3,
"BEL","SUICIDE","WOMEN","100000PER","A","1976",12.1,
"BEL","SUICIDE","WOMEN","100000PER","A","1977",14.2,
"BEL","SUICIDE","WOMEN","100000PER","A","1978",15,
"BEL","SUICIDE","WOMEN","100000PER","A","1979",15.7,"B"
"BEL","SUICIDE","WOMEN","100000PER","A","1980",17.1,
"BEL","SUICIDE","WOMEN","100000PER","A","1981",15.5,
"BEL","SUICIDE","WOMEN","100000PER","A","1982",14.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1983",16.7,
"BEL","SUICIDE","WOMEN","100000PER","A","1984",16,
"BEL","SUICIDE","WOMEN","100000PER","A","1985",15.7,
"BEL","SUICIDE","WOMEN","100000PER","A","1986",14.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1987",14,
"BEL","SUICIDE","WOMEN","100000PER","A","1988",13,
"BEL","SUICIDE","WOMEN","100000PER","A","1989",11.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1990",11.7,
"BEL","SUICIDE","WOMEN","100000PER","A","1991",10.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1992",11.1,
"BEL","SUICIDE","WOMEN","100000PER","A","1993",11.5,
"BEL","SUICIDE","WOMEN","100000PER","A","1994",11.4,
"BEL","SUICIDE","WOMEN","100000PER","A","1995",11.5,
"BEL","SUICIDE","WOMEN","100000PER","A","1996",10.6,
"BEL","SUICIDE","WOMEN","100000PER","A","1997",11.5,
"BEL","SUICIDE","WOMEN","100000PER","A","1998",10.6,"B"
"BEL","SUICIDE","WOMEN","100000PER","A","1999",9.3,
"BEL","SUICIDE","WOMEN","100000PER","A","2000",11.7,
"BEL","SUICIDE","WOMEN","100000PER","A","2001",10.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2002",10.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2003",10.4,
"BEL","SUICIDE","WOMEN","100000PER","A","2004",9.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2005",10,
"BEL","SUICIDE","WOMEN","100000PER","A","2006",9.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2007",9.6,
"BEL","SUICIDE","WOMEN","100000PER","A","2008",9.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2009",9.8,
"BEL","SUICIDE","WOMEN","100000PER","A","2010",9.9,
"BEL","SUICIDE","WOMEN","100000PER","A","2011",10.5,
"BEL","SUICIDE","WOMEN","100000PER","A","2012",9.3,
"BEL","SUICIDE","WOMEN","100000PER","A","2013",9.1,
"BEL","SUICIDE","WOMEN","100000PER","A","2014",9.4,
"BEL","SUICIDE","WOMEN","100000PER","A","2015",9.2,
"BEL","SUICIDE","WOMEN","100000PER","A","2016",9.1,
"BEL","SUICIDE","WOMEN","100000PER","A","2017",8.2,
"BEL","SUICIDE","WOMEN","100000PER","A","2018",8.4,
"CAN","SUICIDE","MEN","100000PER","A","1960",16.4,
"CAN","SUICIDE","MEN","100000PER","A","1961",17,
"CAN","SUICIDE","MEN","100000PER","A","1962",15.4,
"CAN","SUICIDE","MEN","100000PER","A","1963",15.8,
"CAN","SUICIDE","MEN","100000PER","A","1964",17,
"CAN","SUICIDE","MEN","100000PER","A","1965",17.9,
"CAN","SUICIDE","MEN","100000PER","A","1966",17.4,
"CAN","SUICIDE","MEN","100000PER","A","1967",17.7,
"CAN","SUICIDE","MEN","100000PER","A","1968",18.7,
"CAN","SUICIDE","MEN","100000PER","A","1969",20.2,"B"
"CAN","SUICIDE","MEN","100000PER","A","1970",20.6,
"CAN","SUICIDE","MEN","100000PER","A","1971",21.6,
"CAN","SUICIDE","MEN","100000PER","A","1972",21.1,
"CAN","SUICIDE","MEN","100000PER","A","1973",21.6,
"CAN","SUICIDE","MEN","100000PER","A","1974",21.9,
"CAN","SUICIDE","MEN","100000PER","A","1975",20.7,
"CAN","SUICIDE","MEN","100000PER","A","1976",21,
"CAN","SUICIDE","MEN","100000PER","A","1977",23.5,
"CAN","SUICIDE","MEN","100000PER","A","1978",24.8,
"CAN","SUICIDE","MEN","100000PER","A","1979",23.1,"B"
"CAN","SUICIDE","MEN","100000PER","A","1980",23.7,
"CAN","SUICIDE","MEN","100000PER","A","1981",23.2,
"CAN","SUICIDE","MEN","100000PER","A","1982",24.4,
"CAN","SUICIDE","MEN","100000PER","A","1983",25.4,
"CAN","SUICIDE","MEN","100000PER","A","1984",23,
"CAN","SUICIDE","MEN","100000PER","A","1985",21.9,
"CAN","SUICIDE","MEN","100000PER","A","1986",24.2,
"CAN","SUICIDE","MEN","100000PER","A","1987",23.4,
"CAN","SUICIDE","MEN","100000PER","A","1988",22.4,
"CAN","SUICIDE","MEN","100000PER","A","1989",22,
"CAN","SUICIDE","MEN","100000PER","A","1990",21.3,
"CAN","SUICIDE","MEN","100000PER","A","1991",22.3,
"CAN","SUICIDE","MEN","100000PER","A","1992",21.5,
"CAN","SUICIDE","MEN","100000PER","A","1993",21.7,
"CAN","SUICIDE","MEN","100000PER","A","1994",21.3,
"CAN","SUICIDE","MEN","100000PER","A","1995",22,
"CAN","SUICIDE","MEN","100000PER","A","1996",21.8,
"CAN","SUICIDE","MEN","100000PER","A","1997",20.3,
"CAN","SUICIDE","MEN","100000PER","A","1998",20.1,
"CAN","SUICIDE","MEN","100000PER","A","1999",21.6,
"CAN","SUICIDE","MEN","100000PER","A","2000",18.5,"B"
"CAN","SUICIDE","MEN","100000PER","A","2001",18.8,
"CAN","SUICIDE","MEN","100000PER","A","2002",18.7,
"CAN","SUICIDE","MEN","100000PER","A","2003",18.7,
"CAN","SUICIDE","MEN","100000PER","A","2004",17.3,
"CAN","SUICIDE","MEN","100000PER","A","2005",17.7,
"CAN","SUICIDE","MEN","100000PER","A","2006",17.5,
"CAN","SUICIDE","MEN","100000PER","A","2007",16.5,
"CAN","SUICIDE","MEN","100000PER","A","2008",16.7,
"CAN","SUICIDE","MEN","100000PER","A","2009",17.7,
"CAN","SUICIDE","MEN","100000PER","A","2010",17.4,
"CAN","SUICIDE","MEN","100000PER","A","2011",16.9,
"CAN","SUICIDE","MEN","100000PER","A","2012",16.9,
"CAN","SUICIDE","MEN","100000PER","A","2013",17.2,
"CAN","SUICIDE","MEN","100000PER","A","2014",17.7,
